family,tag,n,idx,decoder,method,dim,budget,f_opt,exact,seed,best,ftt,fes
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,5,594,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,6,576,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,7,562,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,8,563,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,9,578,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,10,580,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,11,576,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,12,585,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,13,582,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,14,572,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,15,571,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,16,604,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,17,579,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,18,568,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,19,582,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,20,564,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,21,580,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,22,564,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,23,562,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,24,567,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,25,585,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,26,579,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,27,567,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,28,584,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,29,588,,10000000
scp_orlib,scp46,1000,0,penalty,ils,1000,10000000,560,True,30,579,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,0,503,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,1,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,2,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,3,497,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,4,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,5,516,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,6,505,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,7,503,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,8,508,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,9,507,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,10,499,,10000000
scp_orlib,scp48,1000,0,penalty,ils,1000,10000000,492,True,11,525,,10000000
